emotion_label,source,actors,path,emotion2,emotion3
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_pearl_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_peg_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_perch_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_phone_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_pick_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_pike_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_pole_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_pool_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_puff_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_rag_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_raid_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_rain_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_raise_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_rat_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_reach_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_read_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_red_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_ring_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_ripe_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_road_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_room_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_rose_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_rot_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_rough_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_rush_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_said_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_sail_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_search_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_seize_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_sell_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_shack_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_shall_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_shawl_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_sheep_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_shirt_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_should_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_shout_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_size_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_soap_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_soup_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_sour_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_south_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_sub_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_such_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_sure_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_take_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_talk_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_tape_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_team_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_tell_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_thin_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_third_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_thought_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_thumb_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_time_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_tip_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_tire_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_ton_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_tool_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_tough_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_turn_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_vine_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_voice_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_void_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_vote_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_wag_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_walk_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_wash_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_week_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_wheat_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_when_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_which_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_whip_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_white_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_wife_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_wire_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_witch_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_yearn_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_yes_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_young_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OAF_youth_neutral.wav,neutral_female,neutral_female
neutral_female,TESS,female,d://downloads//data3//OAF_neutral/OA_bite_neutral.wav,neutral_female,neutral_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_back_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_bar_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_base_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_bath_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_bean_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_beg_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_bite_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_boat_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_bone_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_book_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_bought_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_burn_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_cab_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_calm_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_came_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_cause_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_chain_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_chair_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_chalk_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_chat_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_check_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_cheek_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_chief_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_choice_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_cool_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_dab_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_date_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_dead_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_death_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_deep_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_dime_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_dip_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_ditch_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_dodge_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_dog_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_doll_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_door_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_fail_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_fall_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_far_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_fat_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_fit_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_five_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_food_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_gap_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_gas_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_gaze_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_germ_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_get_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_gin_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_goal_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_good_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_goose_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_gun_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_half_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_hall_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_hash_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_hate_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_have_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_haze_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_hire_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_hit_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_hole_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_home_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_hurl_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_hush_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_jail_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_jar_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_join_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_judge_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_jug_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_juice_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_keen_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_keep_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_keg_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_kick_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_kill_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_king_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_kite_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_knock_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_late_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_laud_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_lean_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_learn_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_lease_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_lid_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_life_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_limb_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_live_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_loaf_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_long_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_lore_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_lose_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_lot_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_love_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_luck_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_make_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_match_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_merge_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_mess_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_met_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_mill_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_mob_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_mode_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_mood_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_moon_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_mop_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_mouse_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_nag_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_name_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_near_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_neat_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_nice_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_note_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_numb_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_pad_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_page_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_pain_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_pass_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_pearl_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_peg_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_perch_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_phone_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_pick_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_pike_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_pole_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_pool_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_puff_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_rag_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_raid_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_rain_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_raise_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_rat_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_reach_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_read_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_red_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_ring_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_ripe_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_road_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_room_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_rose_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_rot_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_rough_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_rush_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_said_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_sail_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_search_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_seize_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_sell_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_shack_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_shall_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_shawl_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_sheep_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_shirt_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_should_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_shout_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_size_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_soap_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_soup_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_sour_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_south_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_sub_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_such_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_sure_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_take_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_talk_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_tape_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_team_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_tell_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_thin_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_third_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_thought_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_thumb_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_time_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_tip_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_tire_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_ton_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_tool_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_tough_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_turn_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_vine_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_voice_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_void_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_vote_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_wag_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_walk_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_wash_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_week_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_wheat_angry.wav,negative_female,negative_female
angry_female,TESS,female,d://downloads//data3//YAF_angry/YAF_when_angry.wav,negative_female,negative_female
